"_time",host,totalCPUTime,"num_user",count
"2019-05-08T00:10:00.000+0000","na40-app1-10-dfw.ops.sfdc.net",740673,2692,10276
"2019-05-08T00:10:00.000+0000","na40-app1-11-dfw.ops.sfdc.net",732426,2543,9987
"2019-05-08T00:10:00.000+0000","na40-app1-12-dfw.ops.sfdc.net",519882,2631,6727
"2019-05-08T00:10:00.000+0000","na40-app1-13-dfw.ops.sfdc.net",866576,2516,9772
"2019-05-08T00:10:00.000+0000","na40-app1-14-dfw.ops.sfdc.net",851296,2296,9083
"2019-05-08T00:10:00.000+0000","na40-app1-15-dfw.ops.sfdc.net",740993,2601,8396
"2019-05-08T00:10:00.000+0000","na40-app1-16-dfw.ops.sfdc.net",717092,2598,8543
"2019-05-08T00:10:00.000+0000","na40-app1-17-dfw.ops.sfdc.net",689574,2486,7540
"2019-05-08T00:10:00.000+0000","na40-app1-18-dfw.ops.sfdc.net",753174,2499,8972
"2019-05-08T00:10:00.000+0000","na40-app1-19-dfw.ops.sfdc.net",778384,2796,9910
"2019-05-08T00:10:00.000+0000","na40-app1-2-dfw.ops.sfdc.net",885836,2558,9550
"2019-05-08T00:10:00.000+0000","na40-app1-20-dfw.ops.sfdc.net",674250,2438,8141
"2019-05-08T00:10:00.000+0000","na40-app1-21-dfw.ops.sfdc.net",859434,2865,9780
"2019-05-08T00:10:00.000+0000","na40-app1-22-dfw.ops.sfdc.net",714860,2484,9180
"2019-05-08T00:10:00.000+0000","na40-app1-23-dfw.ops.sfdc.net",661267,2672,7830
"2019-05-08T00:10:00.000+0000","na40-app1-24-dfw.ops.sfdc.net",338750,1531,4836
"2019-05-08T00:10:00.000+0000","na40-app1-25-dfw.ops.sfdc.net",783497,2781,9098
"2019-05-08T00:10:00.000+0000","na40-app1-26-dfw.ops.sfdc.net",683152,2296,8237
"2019-05-08T00:10:00.000+0000","na40-app1-27-dfw.ops.sfdc.net",731130,2642,9227
"2019-05-08T00:10:00.000+0000","na40-app1-28-dfw.ops.sfdc.net",684990,2819,8493
"2019-05-08T00:10:00.000+0000","na40-app1-29-dfw.ops.sfdc.net",724705,2650,9773
"2019-05-08T00:10:00.000+0000","na40-app1-30-dfw.ops.sfdc.net",898550,2667,8896
"2019-05-08T00:10:00.000+0000","na40-app1-4-dfw.ops.sfdc.net",1004606,2827,10915
"2019-05-08T00:10:00.000+0000","na40-app1-5-dfw.ops.sfdc.net",750615,2575,8766
"2019-05-08T00:10:00.000+0000","na40-app1-6-dfw.ops.sfdc.net",781388,2790,10832
"2019-05-08T00:10:00.000+0000","na40-app1-7-dfw.ops.sfdc.net",862921,2546,9815
"2019-05-08T00:10:00.000+0000","na40-app1-8-dfw.ops.sfdc.net",660191,2886,8443
"2019-05-08T00:10:00.000+0000","na40-app1-9-dfw.ops.sfdc.net",1071952,2620,12616
"2019-05-08T00:10:00.000+0000","na40-app2-1-dfw.ops.sfdc.net",871794,2612,9707
"2019-05-08T00:10:00.000+0000","na40-app2-10-dfw.ops.sfdc.net",907705,2620,10158
"2019-05-08T00:10:00.000+0000","na40-app2-11-dfw.ops.sfdc.net",716498,2774,8696
"2019-05-08T00:10:00.000+0000","na40-app2-12-dfw.ops.sfdc.net",950922,2824,10429
"2019-05-08T00:10:00.000+0000","na40-app2-13-dfw.ops.sfdc.net",624882,2252,7407
"2019-05-08T00:10:00.000+0000","na40-app2-14-dfw.ops.sfdc.net",879864,2689,10360
"2019-05-08T00:10:00.000+0000","na40-app2-15-dfw.ops.sfdc.net",689762,2581,8210
"2019-05-08T00:10:00.000+0000","na40-app2-16-dfw.ops.sfdc.net",933366,2576,9000
"2019-05-08T00:10:00.000+0000","na40-app2-18-dfw.ops.sfdc.net",653630,2539,8168
"2019-05-08T00:10:00.000+0000","na40-app2-19-dfw.ops.sfdc.net",941268,2612,9646
"2019-05-08T00:10:00.000+0000","na40-app2-2-dfw.ops.sfdc.net",753885,2470,8919
"2019-05-08T00:10:00.000+0000","na40-app2-20-dfw.ops.sfdc.net",757351,2771,9807
"2019-05-08T00:10:00.000+0000","na40-app2-21-dfw.ops.sfdc.net",1154109,2735,11190
"2019-05-08T00:10:00.000+0000","na40-app2-22-dfw.ops.sfdc.net",881030,2567,8978
"2019-05-08T00:10:00.000+0000","na40-app2-23-dfw.ops.sfdc.net",1072704,2762,12384
"2019-05-08T00:10:00.000+0000","na40-app2-24-dfw.ops.sfdc.net",823430,2454,8487
"2019-05-08T00:10:00.000+0000","na40-app2-25-dfw.ops.sfdc.net",849252,2404,9706
"2019-05-08T00:10:00.000+0000","na40-app2-26-dfw.ops.sfdc.net",894130,2619,8938
"2019-05-08T00:10:00.000+0000","na40-app2-27-dfw.ops.sfdc.net",733911,2638,8565
"2019-05-08T00:10:00.000+0000","na40-app2-30-dfw.ops.sfdc.net",640442,2416,8075
"2019-05-08T00:10:00.000+0000","na40-app2-5-dfw.ops.sfdc.net",1044835,2373,8498
"2019-05-08T00:10:00.000+0000","na40-app2-6-dfw.ops.sfdc.net",839705,2513,9161
"2019-05-08T00:10:00.000+0000","na40-app2-7-dfw.ops.sfdc.net",967142,2541,10966
"2019-05-08T00:10:00.000+0000","na40-app2-8-dfw.ops.sfdc.net",807344,2581,9633
"2019-05-08T00:10:00.000+0000","na40-app2-9-dfw.ops.sfdc.net",740384,2749,7728
"2019-05-08T00:20:00.000+0000","na40-app1-1-dfw.ops.sfdc.net",709195,2799,8811
"2019-05-08T00:20:00.000+0000","na40-app1-10-dfw.ops.sfdc.net",675766,2599,8428
"2019-05-08T00:20:00.000+0000","na40-app1-11-dfw.ops.sfdc.net",1039303,2279,8450
"2019-05-08T00:20:00.000+0000","na40-app1-12-dfw.ops.sfdc.net",517008,2456,7013
"2019-05-08T00:20:00.000+0000","na40-app1-13-dfw.ops.sfdc.net",784689,2246,8500
"2019-05-08T00:20:00.000+0000","na40-app1-14-dfw.ops.sfdc.net",728608,2300,7952
"2019-05-08T00:20:00.000+0000","na40-app1-15-dfw.ops.sfdc.net",799407,2321,8445
"2019-05-08T00:20:00.000+0000","na40-app1-16-dfw.ops.sfdc.net",745688,2443,8572
"2019-05-08T00:20:00.000+0000","na40-app1-17-dfw.ops.sfdc.net",760312,2567,7839
"2019-05-08T00:20:00.000+0000","na40-app1-18-dfw.ops.sfdc.net",849434,2391,9265
"2019-05-08T00:20:00.000+0000","na40-app1-19-dfw.ops.sfdc.net",838773,2573,10003
"2019-05-08T00:20:00.000+0000","na40-app1-2-dfw.ops.sfdc.net",834689,2559,9321
"2019-05-08T00:20:00.000+0000","na40-app1-20-dfw.ops.sfdc.net",595908,2482,6949
"2019-05-08T00:20:00.000+0000","na40-app1-21-dfw.ops.sfdc.net",974730,2589,9886
"2019-05-08T00:20:00.000+0000","na40-app1-22-dfw.ops.sfdc.net",733810,2223,9005
"2019-05-08T00:20:00.000+0000","na40-app1-23-dfw.ops.sfdc.net",716412,2552,8203
"2019-05-08T00:20:00.000+0000","na40-app1-24-dfw.ops.sfdc.net",346443,1396,4027
"2019-05-08T00:20:00.000+0000","na40-app1-25-dfw.ops.sfdc.net",833260,2392,9618
"2019-05-08T00:20:00.000+0000","na40-app1-26-dfw.ops.sfdc.net",684601,2042,7398
"2019-05-08T00:20:00.000+0000","na40-app1-27-dfw.ops.sfdc.net",661472,2495,8995
"2019-05-08T00:20:00.000+0000","na40-app1-28-dfw.ops.sfdc.net",763999,2488,8582
"2019-05-08T00:20:00.000+0000","na40-app1-29-dfw.ops.sfdc.net",667540,2497,7701
"2019-05-08T00:20:00.000+0000","na40-app1-30-dfw.ops.sfdc.net",591690,2607,7637
"2019-05-08T00:20:00.000+0000","na40-app1-4-dfw.ops.sfdc.net",747921,2601,8740
"2019-05-08T00:20:00.000+0000","na40-app1-5-dfw.ops.sfdc.net",844208,2547,9232
"2019-05-08T00:20:00.000+0000","na40-app1-6-dfw.ops.sfdc.net",895608,2646,11468
"2019-05-08T00:20:00.000+0000","na40-app1-7-dfw.ops.sfdc.net",538690,2495,8240
"2019-05-08T00:20:00.000+0000","na40-app1-8-dfw.ops.sfdc.net",638254,2421,7467
"2019-05-08T00:20:00.000+0000","na40-app1-9-dfw.ops.sfdc.net",813443,2411,9608
"2019-05-08T00:20:00.000+0000","na40-app2-1-dfw.ops.sfdc.net",701853,2573,8006
"2019-05-08T00:20:00.000+0000","na40-app2-10-dfw.ops.sfdc.net",775590,2312,8476
"2019-05-08T00:20:00.000+0000","na40-app2-11-dfw.ops.sfdc.net",753564,2413,8311
"2019-05-08T00:20:00.000+0000","na40-app2-12-dfw.ops.sfdc.net",829541,2568,9734
"2019-05-08T00:20:00.000+0000","na40-app2-13-dfw.ops.sfdc.net",770789,2150,7561
"2019-05-08T00:20:00.000+0000","na40-app2-14-dfw.ops.sfdc.net",891727,2581,9877
"2019-05-08T00:20:00.000+0000","na40-app2-15-dfw.ops.sfdc.net",808970,2431,7553
"2019-05-08T00:20:00.000+0000","na40-app2-16-dfw.ops.sfdc.net",712279,2592,8875
"2019-05-08T00:20:00.000+0000","na40-app2-18-dfw.ops.sfdc.net",923154,2425,8348
"2019-05-08T00:20:00.000+0000","na40-app2-19-dfw.ops.sfdc.net",1023423,2594,9657
"2019-05-08T00:20:00.000+0000","na40-app2-2-dfw.ops.sfdc.net",662033,2437,8016
"2019-05-08T00:20:00.000+0000","na40-app2-20-dfw.ops.sfdc.net",682830,2706,8344
"2019-05-08T00:20:00.000+0000","na40-app2-21-dfw.ops.sfdc.net",809020,2479,9004
"2019-05-08T00:20:00.000+0000","na40-app2-22-dfw.ops.sfdc.net",611109,2571,7967
"2019-05-08T00:20:00.000+0000","na40-app2-23-dfw.ops.sfdc.net",888161,2608,10373
"2019-05-08T00:20:00.000+0000","na40-app2-24-dfw.ops.sfdc.net",831878,2392,9002
"2019-05-08T00:20:00.000+0000","na40-app2-25-dfw.ops.sfdc.net",886918,2409,9806
"2019-05-08T00:20:00.000+0000","na40-app2-26-dfw.ops.sfdc.net",796718,2724,8675
"2019-05-08T00:20:00.000+0000","na40-app2-27-dfw.ops.sfdc.net",652203,2536,8374
"2019-05-08T00:20:00.000+0000","na40-app2-30-dfw.ops.sfdc.net",816508,2365,9199
"2019-05-08T00:20:00.000+0000","na40-app2-5-dfw.ops.sfdc.net",814570,2537,9204
"2019-05-08T00:20:00.000+0000","na40-app2-6-dfw.ops.sfdc.net",876584,2326,7923
"2019-05-08T00:20:00.000+0000","na40-app2-7-dfw.ops.sfdc.net",933611,2250,10432
"2019-05-08T00:20:00.000+0000","na40-app2-8-dfw.ops.sfdc.net",793649,2418,8520
"2019-05-08T00:20:00.000+0000","na40-app2-9-dfw.ops.sfdc.net",772796,2513,6456
"2019-05-08T00:30:00.000+0000","na40-app1-1-dfw.ops.sfdc.net",621399,2764,7771
"2019-05-08T00:30:00.000+0000","na40-app1-10-dfw.ops.sfdc.net",422763,2331,6526
"2019-05-08T00:30:00.000+0000","na40-app1-11-dfw.ops.sfdc.net",675029,2213,7886
"2019-05-08T00:30:00.000+0000","na40-app1-12-dfw.ops.sfdc.net",429438,2374,6378
"2019-05-08T00:30:00.000+0000","na40-app1-13-dfw.ops.sfdc.net",813008,2121,9359
"2019-05-08T00:30:00.000+0000","na40-app1-14-dfw.ops.sfdc.net",638898,2213,8152
"2019-05-08T00:30:00.000+0000","na40-app1-15-dfw.ops.sfdc.net",504642,2210,6952
"2019-05-08T00:30:00.000+0000","na40-app1-16-dfw.ops.sfdc.net",906037,2346,8771
"2019-05-08T00:30:00.000+0000","na40-app1-17-dfw.ops.sfdc.net",571067,2437,6303
"2019-05-08T00:30:00.000+0000","na40-app1-18-dfw.ops.sfdc.net",738766,2099,7918
"2019-05-08T00:30:00.000+0000","na40-app1-19-dfw.ops.sfdc.net",660612,2360,8121
"2019-05-08T00:30:00.000+0000","na40-app1-2-dfw.ops.sfdc.net",588809,2188,6915
"2019-05-08T00:30:00.000+0000","na40-app1-20-dfw.ops.sfdc.net",626185,2494,8106
"2019-05-08T00:30:00.000+0000","na40-app1-21-dfw.ops.sfdc.net",780443,2403,8504
"2019-05-08T00:30:00.000+0000","na40-app1-22-dfw.ops.sfdc.net",556275,2102,7426
"2019-05-08T00:30:00.000+0000","na40-app1-23-dfw.ops.sfdc.net",628944,2379,6532
"2019-05-08T00:30:00.000+0000","na40-app1-24-dfw.ops.sfdc.net",417927,2458,6101
"2019-05-08T00:30:00.000+0000","na40-app1-25-dfw.ops.sfdc.net",1030501,2063,9148
"2019-05-08T00:30:00.000+0000","na40-app1-26-dfw.ops.sfdc.net",575592,2158,7112
"2019-05-08T00:30:00.000+0000","na40-app1-27-dfw.ops.sfdc.net",450837,2236,5607
"2019-05-08T00:30:00.000+0000","na40-app1-28-dfw.ops.sfdc.net",647950,2100,7087
"2019-05-08T00:30:00.000+0000","na40-app1-29-dfw.ops.sfdc.net",499687,2296,7312
"2019-05-08T00:30:00.000+0000","na40-app1-30-dfw.ops.sfdc.net",529287,2413,7028
"2019-05-08T00:30:00.000+0000","na40-app1-4-dfw.ops.sfdc.net",842601,2354,9182
"2019-05-08T00:30:00.000+0000","na40-app1-5-dfw.ops.sfdc.net",663725,2286,7493
"2019-05-08T00:30:00.000+0000","na40-app1-6-dfw.ops.sfdc.net",736645,2419,8506
"2019-05-08T00:30:00.000+0000","na40-app1-7-dfw.ops.sfdc.net",571101,2319,10074
"2019-05-08T00:30:00.000+0000","na40-app1-8-dfw.ops.sfdc.net",644147,2269,8011
"2019-05-08T00:30:00.000+0000","na40-app1-9-dfw.ops.sfdc.net",737619,2273,8408
"2019-05-08T00:30:00.000+0000","na40-app2-1-dfw.ops.sfdc.net",794525,2115,7809
"2019-05-08T00:30:00.000+0000","na40-app2-10-dfw.ops.sfdc.net",709388,2178,8299
"2019-05-08T00:30:00.000+0000","na40-app2-11-dfw.ops.sfdc.net",573427,2484,7684
"2019-05-08T00:30:00.000+0000","na40-app2-12-dfw.ops.sfdc.net",731685,2461,7986
"2019-05-08T00:30:00.000+0000","na40-app2-13-dfw.ops.sfdc.net",549882,2199,7053
"2019-05-08T00:30:00.000+0000","na40-app2-14-dfw.ops.sfdc.net",692619,2464,8563
"2019-05-08T00:30:00.000+0000","na40-app2-15-dfw.ops.sfdc.net",571355,2240,7116
"2019-05-08T00:30:00.000+0000","na40-app2-16-dfw.ops.sfdc.net",676118,2353,8160
"2019-05-08T00:30:00.000+0000","na40-app2-18-dfw.ops.sfdc.net",631058,2136,6951
"2019-05-08T00:30:00.000+0000","na40-app2-19-dfw.ops.sfdc.net",671309,2508,8394
"2019-05-08T00:30:00.000+0000","na40-app2-2-dfw.ops.sfdc.net",652853,2257,7814
"2019-05-08T00:30:00.000+0000","na40-app2-20-dfw.ops.sfdc.net",422584,2505,5949
"2019-05-08T00:30:00.000+0000","na40-app2-21-dfw.ops.sfdc.net",672453,2365,8748
"2019-05-08T00:30:00.000+0000","na40-app2-22-dfw.ops.sfdc.net",474898,2448,6401
"2019-05-08T00:30:00.000+0000","na40-app2-23-dfw.ops.sfdc.net",777212,2381,8829
"2019-05-08T00:30:00.000+0000","na40-app2-24-dfw.ops.sfdc.net",515589,2205,6860
"2019-05-08T00:30:00.000+0000","na40-app2-25-dfw.ops.sfdc.net",590169,2295,6633
"2019-05-08T00:30:00.000+0000","na40-app2-26-dfw.ops.sfdc.net",628016,2169,7104
"2019-05-08T00:30:00.000+0000","na40-app2-27-dfw.ops.sfdc.net",752396,2286,7581
"2019-05-08T00:30:00.000+0000","na40-app2-30-dfw.ops.sfdc.net",626555,2303,8096
"2019-05-08T00:30:00.000+0000","na40-app2-5-dfw.ops.sfdc.net",549985,2403,7559
"2019-05-08T00:30:00.000+0000","na40-app2-6-dfw.ops.sfdc.net",784551,2135,7378
"2019-05-08T00:30:00.000+0000","na40-app2-7-dfw.ops.sfdc.net",712008,2233,8500
"2019-05-08T00:30:00.000+0000","na40-app2-8-dfw.ops.sfdc.net",644054,2211,7807
"2019-05-08T00:30:00.000+0000","na40-app2-9-dfw.ops.sfdc.net",583938,2087,6441
"2019-05-08T00:40:00.000+0000","na40-app1-1-dfw.ops.sfdc.net",668311,2725,8491
"2019-05-08T00:40:00.000+0000","na40-app1-10-dfw.ops.sfdc.net",535056,2391,7645
"2019-05-08T00:40:00.000+0000","na40-app1-11-dfw.ops.sfdc.net",556125,2238,7061
"2019-05-08T00:40:00.000+0000","na40-app1-12-dfw.ops.sfdc.net",564138,2257,5779
"2019-05-08T00:40:00.000+0000","na40-app1-13-dfw.ops.sfdc.net",766156,2270,8835
"2019-05-08T00:40:00.000+0000","na40-app1-14-dfw.ops.sfdc.net",650413,2198,7427
"2019-05-08T00:40:00.000+0000","na40-app1-15-dfw.ops.sfdc.net",595417,2034,7151
"2019-05-08T00:40:00.000+0000","na40-app1-16-dfw.ops.sfdc.net",668841,2399,6948
"2019-05-08T00:40:00.000+0000","na40-app1-17-dfw.ops.sfdc.net",744810,2418,7595
"2019-05-08T00:40:00.000+0000","na40-app1-18-dfw.ops.sfdc.net",613861,2284,7452
"2019-05-08T00:40:00.000+0000","na40-app1-19-dfw.ops.sfdc.net",835506,2411,8617
"2019-05-08T00:40:00.000+0000","na40-app1-2-dfw.ops.sfdc.net",546083,2360,7108
"2019-05-08T00:40:00.000+0000","na40-app1-20-dfw.ops.sfdc.net",544281,2422,6714
"2019-05-08T00:40:00.000+0000","na40-app1-21-dfw.ops.sfdc.net",732870,2415,8000
"2019-05-08T00:40:00.000+0000","na40-app1-22-dfw.ops.sfdc.net",531695,1971,7213
"2019-05-08T00:40:00.000+0000","na40-app1-23-dfw.ops.sfdc.net",463505,2311,5546
"2019-05-08T00:40:00.000+0000","na40-app1-24-dfw.ops.sfdc.net",450757,2383,5440
"2019-05-08T00:40:00.000+0000","na40-app1-25-dfw.ops.sfdc.net",639545,2244,7058
"2019-05-08T00:40:00.000+0000","na40-app1-26-dfw.ops.sfdc.net",655934,2237,8866
"2019-05-08T00:40:00.000+0000","na40-app1-27-dfw.ops.sfdc.net",477926,2273,5884
"2019-05-08T00:40:00.000+0000","na40-app1-28-dfw.ops.sfdc.net",605763,2235,7541
"2019-05-08T00:40:00.000+0000","na40-app1-29-dfw.ops.sfdc.net",581587,2340,7303
"2019-05-08T00:40:00.000+0000","na40-app1-30-dfw.ops.sfdc.net",561992,2291,5796
"2019-05-08T00:40:00.000+0000","na40-app1-4-dfw.ops.sfdc.net",680174,2602,8561
"2019-05-08T00:40:00.000+0000","na40-app1-5-dfw.ops.sfdc.net",555296,2370,7386
"2019-05-08T00:40:00.000+0000","na40-app1-6-dfw.ops.sfdc.net",658130,2446,8829
"2019-05-08T00:40:00.000+0000","na40-app1-7-dfw.ops.sfdc.net",553317,2295,7450
"2019-05-08T00:40:00.000+0000","na40-app1-8-dfw.ops.sfdc.net",512219,2198,6904
"2019-05-08T00:40:00.000+0000","na40-app1-9-dfw.ops.sfdc.net",584180,2316,6889
"2019-05-08T00:40:00.000+0000","na40-app2-1-dfw.ops.sfdc.net",820730,2229,7110
"2019-05-08T00:40:00.000+0000","na40-app2-10-dfw.ops.sfdc.net",691357,2155,7384
"2019-05-08T00:40:00.000+0000","na40-app2-11-dfw.ops.sfdc.net",653832,2382,8035
"2019-05-08T00:40:00.000+0000","na40-app2-12-dfw.ops.sfdc.net",678578,2276,6996
"2019-05-08T00:40:00.000+0000","na40-app2-13-dfw.ops.sfdc.net",535028,2078,6191
"2019-05-08T00:40:00.000+0000","na40-app2-14-dfw.ops.sfdc.net",654470,2400,8853
"2019-05-08T00:40:00.000+0000","na40-app2-15-dfw.ops.sfdc.net",675023,2245,6440
"2019-05-08T00:40:00.000+0000","na40-app2-16-dfw.ops.sfdc.net",704375,2409,7490
"2019-05-08T00:40:00.000+0000","na40-app2-18-dfw.ops.sfdc.net",496371,2281,6096
"2019-05-08T00:40:00.000+0000","na40-app2-19-dfw.ops.sfdc.net",567697,2593,7807
"2019-05-08T00:40:00.000+0000","na40-app2-2-dfw.ops.sfdc.net",602708,2304,6776
"2019-05-08T00:40:00.000+0000","na40-app2-20-dfw.ops.sfdc.net",530403,2498,7054
"2019-05-08T00:40:00.000+0000","na40-app2-21-dfw.ops.sfdc.net",689028,2223,6794
"2019-05-08T00:40:00.000+0000","na40-app2-22-dfw.ops.sfdc.net",442841,2441,6159
